x,y,z
3.1668,1.0750,-0.8913
2.8466,3.6212,0.1836
2.8795,3.3784,-0.0253
3.4391,1.6874,-0.9155
1.1238,3.3461,-0.9707
1.4004,0.7005,0.8627
1.0915,2.6873,-0.5950
1.3936,2.5521,-0.7203
2.4470,3.4852,-0.3438
1.6921,3.0099,-0.9999
0.1175,3.7777,-0.6843
2.7317,0.6085,-0.1973
2.5226,0.5147,0.1041
2.7249,0.5462,-0.1292
1.0428,3.4161,-0.9680
0.0076,3.8525,-0.6583
2.8229,2.0517,-0.9869
1.9602,1.8139,-0.5912
1.3893,0.4310,0.9690
0.8668,1.1037,0.9212
0.6894,0.9691,0.9962
2.1359,2.4857,-0.9959
1.2476,0.1759,0.9892
3.4573,1.9704,-0.7549
2.1686,0.3765,0.5617
3.3246,1.5647,-0.9844
0.2274,2.5353,0.3698
0.7435,1.4803,0.7942
3.1117,0.5330,-0.4822
1.2911,0.8336,0.8504
0.3576,3.1608,-0.3680
3.5965,1.1107,-1.0000
3.2487,2.3541,-0.6291
2.9100,1.0415,-0.7242
1.3509,1.6182,0.1717
1.1243,0.4308,0.9999
0.9058,1.6148,0.5819
3.0349,2.0798,-0.9202
3.4387,1.3360,-0.9981
2.7435,1.1957,-0.7157
0.7945,1.6219,0.6633
3.4432,3.0567,0.2150
0.4339,2.1279,0.5478
3.3453,1.4799,-0.9936
1.7416,1.9536,-0.5257
0.9431,0.5933,0.9994
3.9045,3.8086,0.9901
0.5562,1.3760,0.9354
0.6851,3.2317,-0.6999
2.5347,3.4688,-0.2761
0.4004,2.7420,-0.0008
1.8309,3.3446,-0.8947
3.2891,3.1480,0.1534
2.9832,0.1824,-0.0240
0.6381,0.7831,0.9888
0.4186,1.7528,0.8250
1.7554,1.4356,-0.0494
1.5321,3.5771,-0.9223
0.9815,0.9250,0.9442
1.3405,0.1728,0.9983
1.3756,2.8102,-0.8645
3.0503,2.6048,-0.5876
0.2581,3.1283,-0.2423
1.3536,0.7179,0.8772
2.0677,1.5709,-0.4768
2.3011,2.7545,-0.9417
0.3116,2.3939,0.4225
2.4360,2.1409,-0.9908
3.5000,0.2438,-0.5665
2.4780,2.1732,-0.9981
1.4020,0.2999,0.9914
2.1062,1.4432,-0.3966
2.8892,1.3145,-0.8734
0.5826,0.1434,0.6638
1.9908,2.8047,-0.9965
2.5127,3.2285,-0.5158
2.2349,3.1083,-0.8075
0.7299,3.4199,-0.8458
1.3894,3.5400,-0.9765
0.3615,1.0583,0.9886
3.4515,3.5284,0.6417
0.6577,2.0542,0.4166
3.7748,2.1888,-0.3142
2.5687,1.3901,-0.7293
3.1538,0.8475,-0.7576
0.5573,0.1112,0.6198
2.2746,3.1932,-0.7279
2.4280,3.3997,-0.4399
3.3875,2.5399,-0.3484
2.9217,0.7048,-0.4662
0.8950,0.4394,0.9722
2.6362,1.4676,-0.8204
1.1390,3.5580,-0.9999
0.4378,0.5958,0.8592
2.7032,1.2999,-0.7588
2.5581,2.9856,-0.6739
2.1933,2.2033,-0.9506
3.7294,2.5207,-0.0330
0.4109,0.6879,0.8906
2.5526,1.3093,-0.6596
3.8677,2.9489,0.5085
0.4707,1.1442,0.9990
1.6093,1.4615,0.0708
3.5177,0.8405,-0.9379
2.6530,3.4044,-0.2238
0.5756,2.5681,-0.0021
1.9022,1.1979,0.0415
1.3718,1.3991,0.3623
1.2153,0.1591,0.9808
3.4773,3.9276,0.9009
3.7718,2.2251,-0.2824
3.3103,1.3637,-0.9993
2.5201,3.6574,-0.1054
3.5258,0.7719,-0.9152
0.6734,1.8491,0.5803
0.2676,1.2468,0.9984
3.3556,0.9333,-0.9117
3.5044,2.5751,-0.2022
3.7113,1.0626,-0.9981
2.2141,1.3050,-0.3686
3.2488,2.5537,-0.4624
1.8874,3.9731,-0.4103
0.9449,2.8592,-0.6151
0.5869,0.4945,0.8826
2.2558,1.2848,-0.3885
2.2567,3.0984,-0.8005
0.9948,2.5555,-0.3974
3.2083,3.4375,0.3547
1.7075,1.4657,-0.0316
2.4860,0.3757,0.2762
1.9177,1.7614,-0.5120
1.3672,3.5949,-0.9690
3.8295,1.0206,-0.9905
3.1120,1.3240,-0.9620
2.6113,3.7557,0.0838
3.5209,2.5300,-0.2301
2.2351,3.3457,-0.6461
0.8138,3.1539,-0.7353
3.2003,2.2951,-0.7088
1.9756,2.5111,-0.9747
3.1806,3.1913,0.0886
3.6901,0.0186,-0.5372
2.3036,1.0539,-0.2142
0.0763,0.4135,0.4705
3.4998,0.3218,-0.6288
1.6843,2.5747,-0.8990
3.3420,2.9470,0.0058
2.8002,0.0307,0.3057
2.8031,3.8339,0.3465
0.4739,1.2491,0.9884
0.2747,3.1270,-0.2572
0.2279,2.8816,0.0321
1.8454,3.4688,-0.8243
3.7602,1.2899,-0.9435
2.3973,2.5696,-0.9678
1.8598,1.4318,-0.1494
0.5282,1.8144,0.7166
1.0977,3.9603,-0.9409
0.1270,3.5442,-0.5052
0.9074,3.0858,-0.7523
2.6316,1.6032,-0.8881
3.4204,0.8883,-0.9196
0.7704,2.3176,0.0536
2.4268,1.2366,-0.4985
1.7893,2.3796,-0.8559
3.1205,2.8324,-0.3243
0.4614,3.8608,-0.9248
2.2870,2.7978,-0.9314
3.9363,1.4853,-0.7589
1.0525,3.6626,-1.0000
0.7768,1.7007,0.6163
1.6331,0.0772,0.9903
0.5683,3.7820,-0.9352
0.5234,3.9565,-0.9731
0.2276,3.5635,-0.6048
1.3228,2.9901,-0.9213
1.7042,3.3036,-0.9567
2.7138,3.0575,-0.4899
3.0564,2.4061,-0.7316
0.6004,0.3156,0.7932
0.8281,3.3641,-0.8677
0.6863,1.3969,0.8716
0.8188,2.0849,0.2356
1.5022,3.3878,-0.9843
2.9602,3.4760,0.1524
2.7060,1.0626,-0.5868
0.7335,2.9943,-0.5532
1.6471,2.0125,-0.4951
2.2965,3.5694,-0.4053
0.9599,3.7556,-1.0000
2.3180,0.6829,0.1402
3.4908,1.7876,-0.8440
1.9132,0.7510,0.4594
1.4452,3.6285,-0.9354
3.9400,0.5897,-0.9834
0.7448,1.1513,0.9476
1.9369,3.1147,-0.9430
1.6266,0.8404,0.6246
1.4546,0.8119,0.7676
3.2927,0.0875,-0.2363
3.5576,2.6885,-0.0372
3.6729,1.4030,-0.9346
3.7552,3.6285,0.8915
1.3223,0.1467,0.9948
0.7613,0.7099,0.9950
3.3699,1.7650,-0.9121
0.5513,1.4615,0.9039
3.5977,1.5196,-0.9192
3.6996,2.4508,-0.1324
3.4709,3.4345,0.5829
3.4146,0.5653,-0.7435
2.0377,0.7976,0.3015
2.8252,2.5906,-0.7626
0.8698,1.9938,0.2745
3.0405,1.7285,-0.9984
3.9839,2.7336,0.4208
1.4337,0.5666,0.9092
1.6680,1.5956,-0.1217
3.5706,3.1265,0.4022
1.0412,2.4395,-0.3327
0.1740,1.0372,0.9360
1.3100,2.1853,-0.3464
0.9348,2.0360,0.1700
3.1370,3.4621,0.3107
0.0811,1.3233,0.9862
3.8221,1.6825,-0.7023
2.0409,2.6404,-0.9995
0.3658,3.5438,-0.6947
2.7289,2.9070,-0.6031
1.8142,1.3822,-0.0548
1.6564,2.1614,-0.6258
1.3681,2.3169,-0.5171
2.5881,2.5550,-0.9087
1.1990,1.2613,0.6298
0.6246,0.5922,0.9380
3.0200,0.7298,-0.5714
3.3428,2.4651,-0.4576
1.5011,2.1802,-0.5139
3.2996,2.6739,-0.3047
3.0697,2.0396,-0.9222
0.8754,2.0197,0.2441
1.6669,1.5000,-0.0253
0.8443,1.8919,0.3944
3.8583,0.6860,-0.9859
3.0010,2.6098,-0.6229
1.4883,0.6643,0.8355
2.1629,3.9023,-0.2163
3.5598,0.9855,-0.9861
1.3731,3.3614,-0.9998
2.1073,3.3340,-0.7459
3.2363,3.8450,0.7160
1.3838,2.1868,-0.4160
1.2823,1.7812,0.0781
2.9713,0.3594,-0.1880
3.8270,2.5241,0.0678
2.0196,0.2025,0.7953
0.4009,2.7098,0.0308
0.9086,2.7324,-0.4789
1.7816,3.8309,-0.6215
1.5054,3.9760,-0.7186
1.5328,2.5861,-0.8290
3.6870,3.0003,0.3932
3.7162,3.3643,0.7155
1.0321,2.1206,-0.0112
2.0673,0.8957,0.1776
1.9593,3.8624,-0.4453
2.5987,2.7930,-0.7780
3.3643,3.7158,0.7152
3.7122,0.9609,-0.9992
3.8300,3.2937,0.7450
1.5761,3.6385,-0.8765
3.3946,0.0837,-0.3304
2.7844,0.1572,0.1987
2.6843,0.4048,0.0525
0.1317,1.4831,0.9990
3.0232,2.4189,-0.7454
1.7047,1.9321,-0.4752
0.4875,3.9318,-0.9573
3.0879,2.5180,-0.6266
2.9114,0.3609,-0.1304
1.3894,1.6742,0.0780
3.4158,0.7738,-0.8665
1.3120,1.0766,0.6838
1.5878,1.5078,0.0460
3.1090,0.4775,-0.4304
0.8910,1.0818,0.9203
2.9432,1.0936,-0.7803
1.1763,2.6560,-0.6371
2.7933,1.9900,-0.9975
2.7504,3.5514,0.0186
2.6700,0.4138,0.0578
3.4567,1.9005,-0.7992
1.3610,2.4224,-0.5986
3.4710,1.6006,-0.9362
2.3031,2.8066,-0.9221
1.5988,0.7512,0.7115
0.6306,2.4797,0.0312
0.3812,2.2122,0.5212
2.6378,2.2752,-0.9800
0.3465,0.3936,0.6744
0.5154,0.0476,0.5337
3.7558,1.1171,-0.9872
2.5900,0.6354,-0.0837
3.3830,2.6101,-0.2860
3.1821,2.9463,-0.1542
0.9555,3.8777,-0.9927
3.3744,1.9628,-0.8111
2.9657,3.7978,0.4620
2.9573,3.2037,-0.1219
0.3285,0.4796,0.7230
0.0716,2.3633,0.6493
2.0019,3.6710,-0.5732
2.5836,3.4764,-0.2214
1.9152,2.9226,-0.9921
1.9986,2.7393,-0.9997
0.9762,3.8398,-0.9946
3.4510,1.5186,-0.9671
0.3864,1.3359,0.9885
1.2638,1.4803,0.3871
2.6889,0.8597,-0.3958
0.4747,3.0971,-0.4171
2.6555,0.1993,0.2829
0.5466,1.2607,0.9722
1.1118,0.8826,0.9116
3.4827,2.7726,-0.0279
3.9909,2.3789,0.0865
1.6004,2.1360,-0.5603
1.1254,2.7976,-0.7043
0.9894,3.7014,-0.9998
0.8792,2.8220,-0.5309
2.2977,3.5241,-0.4452
1.9788,2.5578,-0.9846
1.8896,1.2493,0.0026
2.2729,1.1546,-0.2820
0.3583,3.4852,-0.6457
1.3954,2.1987,-0.4373
0.2508,0.7746,0.8549
2.3101,3.9983,0.0252
2.8168,3.8711,0.3937
2.3852,2.9170,-0.8310
0.1820,3.8847,-0.7987
0.9326,3.7468,-0.9995
1.8752,1.0828,0.1826
1.2400,0.6937,0.9349
1.2975,1.4086,0.4219
1.3443,1.2641,0.5082
2.3316,3.3600,-0.5577
2.4403,2.4661,-0.9812
2.3378,1.5887,-0.7067
2.2067,0.0395,0.7805
3.5995,2.3479,-0.3295
2.5248,0.4655,0.1507
2.0860,3.1276,-0.8770
1.0105,1.1842,0.8116
0.7220,0.2372,0.8187
1.2739,2.7231,-0.7548
3.6111,3.4688,0.7151
2.1808,3.0216,-0.8823
2.3533,0.6353,0.1524
2.3332,1.3093,-0.4802
0.4334,0.4414,0.7674
0.7472,0.5433,0.9610
0.6147,0.1718,0.7079
1.9184,1.2837,-0.0604
1.6182,2.8008,-0.9573
2.6521,0.2238,0.2626
2.5352,1.0563,-0.4349
3.9263,2.0563,-0.2960
2.9060,0.1467,0.0888
3.1125,2.5105,-0.6132
1.7794,3.6171,-0.7750
1.1813,1.5782,0.3729
1.9891,1.3912,-0.2365
0.5370,3.3156,-0.6526
0.4154,0.7835,0.9316
3.8259,0.5492,-0.9437
1.5280,3.4117,-0.9743
1.4842,0.9033,0.6846
1.1693,1.1008,0.7653
2.8550,2.2123,-0.9377
1.8481,2.0894,-0.7145
3.5483,2.0183,-0.6569
0.2006,0.8848,0.8845
2.9562,1.6965,-0.9982
0.1541,1.6932,0.9620
1.9224,0.9159,0.2986
0.1320,3.8154,-0.7214
1.7060,0.0361,0.9854
0.4638,2.0882,0.5560
3.5824,2.6677,-0.0331
3.2121,2.6523,-0.4066
0.9344,0.2356,0.9208
0.5289,1.9670,0.6018
3.5598,1.3578,-0.9790
2.5090,1.9064,-0.9562
1.4667,0.3355,0.9734
2.1270,1.1319,-0.1171
3.6025,2.0893,-0.5575
1.2467,0.0756,0.9693
2.9924,2.6774,-0.5757
1.7011,3.7061,-0.7682
1.9805,3.7137,-0.5555
3.1457,3.1270,-0.0105
2.1555,1.1767,-0.1894
2.0136,2.6853,-0.9999
1.1020,0.5411,0.9974
2.8506,1.0477,-0.6865
0.1044,1.6913,0.9748
3.3757,1.4409,-0.9946
3.8111,3.6358,0.9183
1.6434,2.2024,-0.6474
2.0470,0.0659,0.8566
1.3899,1.0960,0.6097
2.2303,0.3620,0.5221
1.1554,0.2989,0.9932
2.5666,1.1702,-0.5606
0.9337,2.6155,-0.3964
0.4864,2.8269,-0.1709
0.4651,1.7944,0.7720
1.6628,3.1781,-0.9918
2.9097,0.9889,-0.6867
3.5642,0.2399,-0.6151
1.0694,1.0652,0.8452
2.8267,1.8960,-0.9999
1.0875,2.1094,-0.0552
1.7110,3.4288,-0.9101
0.5342,1.4996,0.8947
2.5443,3.5544,-0.1834
3.7234,1.1805,-0.9817
2.2206,3.7481,-0.3093
0.2785,3.8075,-0.8101
2.8664,1.0431,-0.6946
0.6843,2.5558,-0.0984
0.8535,0.3659,0.9389
2.3654,2.2765,-0.9975
1.6918,3.8045,-0.7082
1.1620,1.8700,0.1093
3.5730,3.0632,0.3457
1.8324,1.4359,-0.1263
1.7020,1.9319,-0.4726
3.9490,1.7672,-0.5371
1.4486,3.0873,-0.9845
0.0080,1.6842,0.9926
0.5725,1.5115,0.8712
3.1992,0.9201,-0.8292
1.7309,2.3561,-0.8107
0.5505,2.5747,0.0164
0.5238,2.4679,0.1493
0.7864,3.2102,-0.7546
1.3898,1.9178,-0.1652
2.3120,3.3348,-0.5943
3.7010,3.4881,0.7870
2.4642,3.5063,-0.3077
2.9224,1.3721,-0.9140
2.2354,0.0128,0.7792
2.0175,1.0618,0.0622
1.9858,1.3605,-0.2033
0.4308,0.9072,0.9730
3.9371,1.7171,-0.5884
3.7397,1.1616,-0.9822
0.3513,3.0714,-0.2774
0.4355,3.8666,-0.9170
1.6572,1.6966,-0.2107
0.9635,1.4917,0.6338
3.9287,0.2339,-0.8527
2.1549,2.4920,-0.9979
0.6539,1.4903,0.8401
3.7450,3.0559,0.4949
0.2343,0.4991,0.6694
2.5883,0.8001,-0.2443
2.9779,1.6352,-0.9951
0.5005,2.7184,-0.0772
1.3438,1.7928,0.0051
0.1222,3.9050,-0.7743
0.5725,0.5492,0.9008
2.8344,2.0669,-0.9822
1.0454,2.9049,-0.7235
2.4872,2.0112,-0.9772
2.8752,1.9073,-0.9975
3.8848,1.7962,-0.5664
0.5019,1.4672,0.9217
3.7067,1.7428,-0.7404
2.9951,1.4818,-0.9724
1.3109,1.4474,0.3739
3.4875,2.6942,-0.1013
0.1029,2.0859,0.8150
3.5805,3.2518,0.5220
1.6423,3.7252,-0.7930
1.1214,2.2473,-0.2252
1.2896,1.7256,0.1261
0.6909,2.9026,-0.4366
0.8877,3.0859,-0.7393
3.7844,2.4352,-0.0635
1.4859,0.6650,0.8364
2.5038,1.7933,-0.9150
3.0180,0.6842,-0.5317
1.5656,0.4382,0.9077
0.6323,2.0875,0.4095
3.3512,3.7124,0.7036
3.1400,1.2759,-0.9564
3.9736,0.9823,-0.9705
2.1005,3.6201,-0.5334
1.7650,2.5028,-0.9028
3.3770,2.4028,-0.4824
3.7947,1.7170,-0.6971
3.6627,2.4017,-0.2170
3.7820,2.9039,0.3919
2.8347,3.8096,0.3533
0.1373,1.3772,0.9984
0.6444,0.7424,0.9831
1.8506,2.8662,-1.0000
1.6978,1.9526,-0.4872
3.2816,3.1619,0.1596
2.5612,3.2442,-0.4599
3.3410,1.7846,-0.9158
2.5559,0.9069,-0.3157
3.9624,3.6789,0.9775
2.6905,2.3153,-0.9572
3.7379,1.9282,-0.5786
0.7228,0.4900,0.9366
3.8782,3.2127,0.7227
2.4334,2.8993,-0.8137
0.2110,1.2916,0.9977
0.6728,0.5865,0.9519
0.7448,1.9633,0.4201
1.8170,2.4604,-0.9069
1.2924,0.6106,0.9453
3.5736,0.7393,-0.9213
1.8830,2.4377,-0.9243
1.4546,0.6579,0.8568
3.4936,0.4282,-0.7034
3.3693,2.8569,-0.0570
3.6819,3.5038,0.7849
0.1165,2.7312,0.2896
1.8313,1.8908,-0.5485
2.2975,3.3688,-0.5785
0.8764,0.0229,0.7828
1.2330,3.9089,-0.9092
0.5231,0.2823,0.7211
3.5153,3.0399,0.2687
1.6782,1.3424,0.1207
2.1415,0.8899,0.1100
0.2728,0.7526,0.8549
2.0073,1.6121,-0.4598
2.9399,1.3831,-0.9252
3.1634,2.9042,-0.2140
2.8978,2.3275,-0.8713
2.7248,3.4489,-0.1093
3.5559,0.6988,-0.8971
2.1822,2.0239,-0.8745
2.8156,3.0821,-0.3760
2.2226,0.7037,0.2136
2.6823,3.5178,-0.0829
1.2877,3.9735,-0.8531
0.1004,0.9303,0.8576
3.6442,3.7503,0.8963
1.2336,1.7682,0.1393
3.1951,2.3345,-0.6843
2.6480,1.4453,-0.8144
0.2791,2.3156,0.5201
1.3205,1.9761,-0.1543
1.1437,3.7926,-0.9750
0.7470,1.1201,0.9564
1.1362,2.4554,-0.4350
0.1531,0.9888,0.9095
1.7622,2.8608,-0.9960
0.0283,1.7847,0.9708
1.6186,1.9093,-0.3768
2.5280,1.7520,-0.9080
0.3340,2.3474,0.4441
2.1481,1.5799,-0.5533
1.2059,3.3772,-0.9916
2.6523,3.3066,-0.3187
0.1320,0.2319,0.3559
0.9435,3.5416,-0.9743
1.3649,0.5023,0.9564
0.7667,3.6159,-0.9461
1.3494,0.6298,0.9177
3.5054,1.2725,-0.9979
1.3645,1.3022,0.4573
1.4466,1.3009,0.3840
1.6172,0.7828,0.6755
3.1938,2.6133,-0.4583
2.3686,2.8730,-0.8632
2.8021,2.7039,-0.7013
1.1835,1.3308,0.5869
0.2233,2.4619,0.4407
1.4453,2.4889,-0.7122
3.3335,3.8031,0.7535
0.0676,2.5179,0.5279
3.1502,2.6180,-0.4926
2.4906,3.9768,0.1832
3.6407,0.2346,-0.6696
3.9647,3.6291,0.9663
3.3062,2.4554,-0.4982
2.7878,2.7125,-0.7053
0.5002,2.8625,-0.2193
2.5054,3.5832,-0.1933
1.0407,1.5761,0.5011
1.9326,1.5382,-0.3233
2.8878,2.0872,-0.9657
1.9836,3.0795,-0.9391
3.3303,1.2704,-0.9938
1.5404,3.8879,-0.7545
3.6778,0.5958,-0.9053
2.9372,2.9248,-0.4089
0.9926,0.0936,0.8849
3.7339,0.0843,-0.6261
1.8167,0.7835,0.5154
0.1241,2.7323,0.2813
0.2807,3.2913,-0.4172
2.4285,3.8461,-0.0086
1.0727,2.6184,-0.5223
2.2700,2.0887,-0.9381
2.3162,0.7319,0.0934
2.8692,3.9712,0.5288
2.2053,2.3521,-0.9880
1.8289,3.7927,-0.6143
2.2246,3.0296,-0.8568
3.3643,2.4221,-0.4765
0.8251,0.9718,0.9745
3.2224,0.4833,-0.5347
1.1445,2.6964,-0.6438
2.1734,0.3051,0.6156
1.5491,0.7952,0.7154
1.8194,1.4031,-0.0808
0.7412,3.8755,-0.9954
1.9429,2.6112,-0.9875
1.0607,3.7948,-0.9898
1.1505,3.2544,-0.9531
0.4408,1.1509,0.9998
1.0776,3.3697,-0.9651
0.7404,0.5908,0.9714
1.3958,0.9161,0.7377
1.4724,1.7101,-0.0409
3.0469,0.0443,0.0504
0.0718,2.7700,0.2954
0.8303,1.2009,0.8958
2.5713,1.4581,-0.7757
1.0502,0.3401,0.9838
0.5789,3.9276,-0.9789
1.3097,2.0487,-0.2152
0.6893,3.6980,-0.9476
3.7076,0.0212,-0.5541
0.1429,2.2911,0.6500
3.6550,0.7537,-0.9542
3.3255,1.8335,-0.9019
0.2533,2.7137,0.1737
0.1731,3.9934,-0.8547
0.7257,1.4888,0.7998
2.9237,2.2372,-0.9011
2.4824,0.5424,0.1165
0.8367,0.4254,0.9527
3.1489,3.1343,0.0000
1.3504,1.2889,0.4815
3.3096,1.2595,-0.9897
1.8056,2.8140,-0.9957
0.8733,0.9010,0.9794
3.2071,3.0552,-0.0208
1.6789,2.2958,-0.7401
3.8189,2.9030,0.4248
3.1872,2.2506,-0.7483
3.5586,3.3581,0.5920
1.5106,1.5657,0.0653
1.8564,2.3324,-0.8660
3.5892,0.1503,-0.5629
1.9330,3.7224,-0.5874
0.2762,3.8928,-0.8560
0.9890,3.0512,-0.7824
0.8716,3.8264,-0.9999
2.5073,2.5514,-0.9406
0.7400,1.8518,0.5224
0.4543,3.4079,-0.6599
1.5007,0.6294,0.8476
0.9101,1.1492,0.8830
1.6709,3.3781,-0.9439
1.6817,0.8933,0.5368
0.3434,3.5458,-0.6799
1.5681,1.4970,0.0764
0.7998,2.0570,0.2809
0.2908,3.1089,-0.2553
2.2844,2.3928,-0.9994
3.8257,1.6476,-0.7242
2.7243,0.9518,-0.5094
1.5773,1.0146,0.5224
1.9245,1.6099,-0.3828
3.3209,3.2444,0.2784
0.7864,0.9801,0.9809
1.0416,0.4688,0.9982
2.3255,3.1686,-0.7097
1.2797,3.1698,-0.9656
0.8545,1.3032,0.8326
2.0968,3.5588,-0.5872
2.8854,2.3642,-0.8591
3.8507,3.6853,0.9499
2.6358,0.9638,-0.4421
3.8043,3.9017,0.9891
2.2082,3.3120,-0.6911
2.5415,2.8099,-0.8027
3.8270,1.5581,-0.7821
3.0815,2.0337,-0.9200
1.8863,2.1543,-0.7827
2.6960,2.7637,-0.7335
0.6730,1.6708,0.7158
1.0486,0.3901,0.9913
3.0090,2.5862,-0.6350
3.7506,0.5712,-0.9247
0.5967,2.3528,0.1909
0.4067,2.9865,-0.2489
3.4250,3.4624,0.5682
1.7803,1.7400,-0.3697
0.4659,1.6712,0.8439
3.0723,0.8024,-0.6692
3.8344,2.4757,0.0269
3.3316,0.6099,-0.7173
0.7672,0.3466,0.8974
2.2352,3.4083,-0.5970
2.1526,3.4740,-0.6104
0.0944,2.7819,0.2622
0.4001,3.0773,-0.3295
0.8791,3.9673,-0.9910
2.2885,3.8139,-0.1798
0.3088,2.8299,0.0028
2.5595,1.6799,-0.8902
3.3712,1.0830,-0.9669
1.0414,2.2563,-0.1555
0.2823,1.1247,0.9866
2.0809,2.2070,-0.9113
1.9986,2.7522,-0.9993
0.2027,0.1942,0.3866
3.6274,3.8526,0.9309
3.4910,1.7288,-0.8740
3.0344,0.7122,-0.5688
0.7959,3.9171,-1.0000
2.4060,2.0565,-0.9689
1.0439,3.2040,-0.8940
1.8481,2.3850,-0.8873
2.5664,2.4598,-0.9511
2.8918,0.9646,-0.6554
2.7738,2.3920,-0.8990
0.7154,2.7296,-0.2988
3.7994,3.8072,0.9696
1.1441,0.0861,0.9425
0.7663,3.5502,-0.9227
2.1889,3.3577,-0.6717
1.1834,0.8120,0.9112
3.3559,0.4025,-0.5784
2.0626,3.3223,-0.7823
1.3592,0.3516,0.9902
3.4189,0.9139,-0.9288
0.8126,0.3629,0.9229
2.2248,3.1676,-0.7776
1.5774,1.2513,0.3078
2.3540,1.2009,-0.4017
2.6069,1.8130,-0.9575
1.6287,0.4880,0.8546
3.0010,0.6100,-0.4523
2.9907,3.3205,0.0280
0.4844,0.9077,0.9841
2.3931,2.1400,-0.9840
1.8221,3.2099,-0.9494
2.0706,0.1540,0.7938
0.4956,3.2706,-0.5848
2.8831,0.6307,-0.3637
2.4355,1.9498,-0.9470
1.4397,3.1238,-0.9889
2.1970,3.1897,-0.7812
2.8153,0.3316,-0.0052
0.8215,3.8670,-0.9997
0.2417,0.9298,0.9213
0.1769,3.1374,-0.1719
0.3791,3.4129,-0.6055
2.3540,1.6521,-0.7608
3.9990,1.2021,-0.8829
1.1730,0.7255,0.9468
2.2837,3.8742,-0.1250
0.9660,1.6756,0.4793
0.2571,0.6882,0.8107
1.5295,3.6796,-0.8792
0.7663,2.4372,-0.0618
0.4055,1.0152,0.9888
1.4488,1.8556,-0.1621
3.1856,0.2073,-0.2487
2.7985,1.6524,-0.9660
0.0898,0.3864,0.4584
0.5992,1.8356,0.6494
1.0779,3.0908,-0.8559
0.9382,2.6731,-0.4526
0.3388,2.1740,0.5882
2.7681,1.3204,-0.8116
0.5901,3.3458,-0.7134
2.4631,2.8983,-0.7967
2.4619,0.0216,0.6116
2.7538,1.2419,-0.7540
0.8811,2.6027,-0.3356
0.8213,3.5424,-0.9398
0.1807,2.6559,0.3003
1.1208,2.0298,-0.0090
2.5884,0.1612,0.3821
2.0150,3.1058,-0.9177
0.1046,3.0482,-0.0113
2.2332,1.7979,-0.7768
2.9219,1.1737,-0.8157
1.2309,0.8534,0.8710
2.3823,1.6916,-0.8030
1.7040,1.0648,0.3642
2.2925,0.0739,0.6998
3.1647,3.2010,0.0824
3.3781,0.7090,-0.8108
3.4201,2.7652,-0.0977
3.4009,1.8657,-0.8503
2.7150,0.8253,-0.3883
2.0802,1.8769,-0.7280
0.3536,0.7563,0.8956
3.2020,1.8845,-0.9308
0.6357,1.6732,0.7398
1.4943,2.1250,-0.4597
1.1229,2.3640,-0.3384
1.4170,3.4897,-0.9812
3.1084,1.5144,-0.9960
3.0022,3.5908,0.3049
2.5729,0.6285,-0.0598
1.6233,3.3142,-0.9748
0.9417,1.6436,0.5280
3.7295,3.2667,0.6541
2.4213,1.1691,-0.4338
3.5432,0.9826,-0.9826
1.1068,1.2582,0.7009
2.6547,0.7441,-0.2544
2.3583,1.4582,-0.6248
0.7880,2.2897,0.0638
3.4076,0.8493,-0.8980
2.3017,3.4079,-0.5427
1.0651,2.8671,-0.7108
3.6861,0.5689,-0.8972
0.9407,0.1279,0.8765
3.1753,3.7808,0.6233
3.1028,3.7875,0.5705
2.5905,1.6994,-0.9121
3.4141,2.9331,0.0640
0.0740,1.2776,0.9761
1.0331,0.2773,0.9663
2.6732,0.0282,0.4261
3.0979,0.4527,-0.3977
0.1339,1.5736,0.9907
1.4464,0.4151,0.9580
0.9070,2.2844,-0.0498
0.5317,0.7133,0.9474
1.5679,3.2938,-0.9889
2.6404,2.6529,-0.8359
2.1525,3.5564,-0.5433
2.4792,0.7649,-0.1022
1.5861,2.5965,-0.8629
3.8815,3.9281,0.9990
1.3377,1.6212,0.1817
1.5585,3.9560,-0.6952
2.9645,0.5783,-0.3905
3.1342,0.9225,-0.7927
1.4993,0.3890,0.9500
2.4495,2.8496,-0.8328
1.6380,0.1080,0.9847
1.9840,0.6134,0.5177
2.2883,3.3894,-0.5691
2.6259,3.2792,-0.3691
2.2225,0.6148,0.2996
2.5410,3.0933,-0.6043
0.4918,3.2274,-0.5460
1.3100,0.9458,0.7744
3.2843,2.7954,-0.2021
1.2296,2.3374,-0.4127
0.1116,0.6604,0.6976
3.5532,3.5953,0.7613
3.3510,0.4594,-0.6200
2.2267,2.9432,-0.8971
1.6255,1.3984,0.1174
2.7199,3.8583,0.2907
1.1991,2.8268,-0.7735
1.5465,2.4918,-0.7813
2.1458,1.4800,-0.4655
3.2964,0.3610,-0.4933
0.2359,1.0965,0.9717
2.7233,2.3534,-0.9344
1.7543,2.8720,-0.9963
1.5796,2.5349,-0.8265
0.7118,0.6190,0.9713
3.6959,1.5523,-0.8599
0.4844,3.4786,-0.7321
2.5280,1.7725,-0.9164
0.1159,2.4974,0.5040
2.0883,2.0269,-0.8269
0.1483,3.9030,-0.7893
3.0464,1.8503,-0.9831
0.4297,1.7519,0.8192
2.3258,3.1308,-0.7356
3.2197,1.5200,-0.9996
