x,y,z
4.9440,-2.4285,0.9409
3.5025,-1.8200,1.2479
3.7710,1.5132,0.2877
2.0768,-1.9628,-0.7509
2.1027,-0.9241,-0.0061
1.4147,-1.3166,-1.4007
5.6526,-0.4837,-1.1703
5.1531,-1.8402,0.7990
4.3465,-0.8860,1.5038
4.5931,0.2299,0.1462
5.1663,-1.0497,0.2732
1.1486,-2.9552,-0.5576
4.3223,0.8464,0.0641
1.3682,2.2239,0.3590
1.3520,1.9777,0.4611
4.0546,-1.4726,1.7246
3.1096,2.0402,0.4022
2.9632,1.2620,1.2321
0.0416,2.5768,-0.0418
2.0796,-0.7462,0.1238
4.4095,-0.6355,1.2719
2.5366,-2.7786,-0.3676
3.3104,-2.5888,0.3429
5.5104,-1.7439,0.2319
5.4756,-1.7726,0.3051
4.1509,2.2421,-0.2179
4.5230,-1.5693,1.4581
3.1015,-2.5805,0.1584
3.7019,2.9741,0.1025
2.7993,0.9554,1.5366
5.9284,0.1458,-1.7984
3.2752,2.4315,0.0813
1.4038,-1.3768,-1.4250
0.5463,1.0912,-0.7599
0.0212,1.8616,-0.5265
0.7380,-0.3086,-1.7416
5.7953,-0.2667,-1.5320
0.3309,2.0079,-0.2098
3.8813,0.2610,1.3150
2.0019,1.5189,1.0104
5.8433,-1.6306,-0.3964
2.0262,-1.0720,-0.2903
0.0372,-2.9477,-0.0375
1.3338,0.7691,0.1229
4.6890,-0.5686,0.7412
2.4725,2.6728,0.0328
3.7791,1.9177,0.0367
4.3760,-0.5499,1.2621
3.6047,-0.8658,1.9508
4.5986,-2.1730,1.2302
3.3333,-2.9220,0.1444
3.4523,-0.4594,1.9997
3.4839,1.7238,0.4038
1.5225,1.6325,0.6584
1.5379,-2.2868,-1.1362
3.2275,-2.5953,0.2644
3.8262,1.0490,0.6225
4.4373,-1.6324,1.5145
5.6549,0.1862,-1.5643
1.9923,2.1276,0.5692
5.6498,-2.2563,0.3185
5.7994,-0.2308,-1.5572
5.5741,0.9847,-1.4573
3.4753,-2.1347,0.9104
4.7724,-1.2152,1.0744
0.5990,-0.6408,-1.9469
5.2982,-0.3512,-0.6612
1.2046,-0.2438,-1.0596
4.1522,-2.0973,1.3355
2.1401,-0.4145,0.5701
4.7764,-1.7939,1.2216
5.7556,0.4620,-1.6828
3.2888,2.1558,0.2234
1.2122,1.8531,0.3957
2.2406,-2.2398,-0.6169
3.9514,-2.1953,1.1878
3.3823,-1.7640,1.1869
0.3456,-1.8117,-1.2421
0.9746,2.4462,0.1396
2.7580,-0.9256,1.1754
5.3963,-2.9256,0.4772
4.5136,1.0873,-0.3899
2.2636,2.3182,0.3832
4.9083,0.3683,-0.5572
5.3120,-2.4279,0.6864
1.6598,2.1425,0.4978
1.1685,0.1858,-0.7113
5.6772,-0.5742,-1.1340
4.5927,0.3033,0.0765
3.5302,0.0320,1.8410
0.9045,-0.1126,-1.4108
5.3883,-2.3032,0.6178
4.7505,0.4763,-0.3630
4.5616,2.8874,0.1641
1.0400,0.0380,-1.0741
3.2182,-0.7500,1.8397
4.8829,-1.6474,1.0892
5.3156,0.1719,-1.1040
1.3358,1.9820,0.4508
1.3557,-2.5127,-1.0091
1.4631,-2.4459,-1.0517
1.8681,-1.9964,-0.9902
5.3928,-1.9454,0.5188
3.8229,-1.1659,1.8652
4.9972,-2.9358,0.5937
5.7018,0.0584,-1.5738
2.6930,-1.3898,0.6153
0.5681,-1.9243,-1.3097
2.0749,-1.7327,-0.6704
0.9710,0.2325,-0.9992
2.2815,2.7322,-0.0180
4.2651,-0.3687,1.2949
4.2960,-2.8230,0.6911
0.1723,-1.5813,-1.2922
0.3325,1.5094,-0.5979
4.0690,-2.9184,0.5272
2.9976,1.7310,0.7512
1.9643,-1.3985,-0.6544
0.0576,2.5946,-0.0335
3.1476,2.5464,0.0591
2.2267,2.5537,0.1520
2.4212,0.5248,1.5321
0.8204,-1.9954,-1.3733
4.8473,-0.5753,0.4464
0.1379,-1.8074,-1.0317
0.2379,-0.0708,-1.9515
1.7085,2.7717,-0.0589
1.0129,0.4587,-0.7060
2.6647,-0.9546,0.9990
2.9205,-0.5106,1.7042
4.1835,1.3022,-0.0637
1.7356,-2.0296,-1.1109
0.4169,0.2805,-1.6599
0.2265,2.5380,-0.0257
3.1984,1.3461,0.9998
2.9237,2.2527,0.3057
2.7628,0.0021,1.7585
4.5018,-0.0600,0.6066
2.1525,0.3361,1.1619
0.8523,2.4116,0.1206
1.6292,-2.2488,-1.1151
0.5287,0.1336,-1.6649
5.7186,-1.2385,-0.5678
0.6497,-2.2967,-1.0005
2.9946,2.4995,0.1094
3.2409,1.6837,0.6359
0.3590,1.4475,-0.6291
4.9891,2.0710,-0.5961
4.2308,-1.3809,1.6843
5.2130,0.1444,-0.9194
1.3254,-1.0951,-1.4397
0.9826,-2.3124,-1.1414
1.8217,-2.6848,-0.7875
4.8806,1.5811,-0.8301
1.9270,2.8894,-0.1746
3.5473,0.2359,1.7017
2.4550,-1.4399,0.1595
0.1096,-0.2920,-1.9834
1.3912,-0.5039,-0.9661
2.8087,-2.4279,-0.0531
0.1016,2.5677,-0.0369
0.2474,-2.1078,-0.8516
1.6225,-1.5810,-1.2170
2.7394,0.7946,1.6321
3.2304,0.8837,1.4213
0.4546,2.1018,-0.0829
4.1441,-0.6355,1.6286
0.0211,1.1772,-1.1935
4.7041,1.4204,-0.7083
2.3528,0.1925,1.3729
3.2542,2.5748,0.0332
0.6166,1.0582,-0.7033
0.3792,0.6096,-1.4221
3.1962,-0.2141,1.9728
2.4056,-0.4011,1.0645
2.3978,-2.1542,-0.4131
0.3535,-2.9250,-0.2405
3.5573,1.5579,0.4739
3.9658,0.5360,0.9283
5.4553,-2.9672,0.4321
5.0799,1.3161,-1.0476
3.1120,-0.5477,1.8567
3.6902,-2.5639,0.6678
3.4046,2.8913,0.0116
1.2962,1.0075,0.2341
2.0408,-0.0358,0.7260
3.9112,0.9887,0.5629
2.8668,2.2460,0.3301
5.8716,2.0175,-0.5896
1.0861,-0.3788,-1.3586
0.8755,1.9428,0.1514
4.6024,1.3184,-0.5885
0.4311,1.4483,-0.5545
3.8385,-0.5531,1.8770
2.7923,2.7573,-0.0259
5.4962,-2.2163,0.4850
3.3892,-1.1162,1.7464
1.1908,-1.8218,-1.5017
1.7576,0.0820,0.2982
5.4111,-2.3659,0.5993
3.5956,-2.7344,0.4482
2.6720,-0.2900,1.5418
2.5701,2.9031,-0.1317
2.1874,-2.6604,-0.6225
3.8435,-0.5694,1.8781
4.1221,-0.2190,1.3887
2.7770,0.5252,1.7494
5.1920,2.7569,0.0435
5.6460,-1.0361,-0.6411
0.6249,1.6520,-0.1939
3.5622,-2.9624,0.2537
2.4304,1.2821,1.2980
0.0843,2.8987,0.0204
5.4137,-0.7136,-0.5310
3.3983,0.2989,1.7662
1.4782,-1.1811,-1.2764
0.8091,0.9801,-0.5149
4.9104,-1.5081,1.0097
1.4469,-0.9831,-1.2223
0.9633,0.8445,-0.4106
5.7058,1.5563,-1.0839
4.2226,-2.3390,1.1403
2.9863,-2.0437,0.4359
2.9688,-0.1999,1.8693
1.8920,1.2216,1.0271
4.8683,-2.4406,0.9720
2.2648,-0.8870,0.3440
2.5304,2.7494,-0.0286
1.9282,-0.2365,0.3292
4.9544,2.3397,-0.3606
4.4337,-2.0222,1.3683
1.8632,-1.2373,-0.7149
2.3189,0.9351,1.4123
5.5701,0.2138,-1.4764
4.0892,-1.7603,1.5731
5.2911,-2.0846,0.6918
5.6315,0.4623,-1.5892
2.5831,1.8998,0.7507
3.0631,-1.1639,1.3866
5.7661,2.7913,0.0546
3.4313,2.3800,0.0540
0.9542,2.3689,0.1623
5.8179,0.3347,-1.7297
2.4006,-2.1903,-0.4227
5.4037,-0.4870,-0.7318
4.1076,-0.1852,1.3825
4.8649,-0.1237,-0.0350
0.7415,2.3511,0.0969
3.9114,-1.0991,1.8684
1.9014,1.5772,0.9306
1.6119,-1.6558,-1.2393
1.1547,-2.6279,-0.8839
3.0415,2.8588,-0.0453
4.5282,0.1850,0.3125
5.7799,-1.8152,-0.1335
3.3586,-0.1142,1.9678
1.3130,-1.9797,-1.3840
1.1671,1.1039,0.1084
3.1292,1.4458,0.9511
2.9092,-2.9971,-0.1308
1.8664,2.2578,0.4399
1.8488,2.1773,0.5085
0.9143,2.2997,0.1672
0.5785,2.4479,0.0417
1.6455,2.2483,0.4151
1.4808,0.7246,0.3318
4.4724,1.3409,-0.4431
3.1685,1.5964,0.7734
0.4995,-2.5669,-0.6301
3.1612,-1.3855,1.3039
0.7390,0.1268,-1.4339
5.4533,0.8908,-1.4175
5.8228,1.7374,-0.8846
4.2270,1.1996,-0.0568
4.8850,2.9397,0.2269
1.9936,1.6977,0.9052
5.6615,2.9771,0.1851
4.6361,-1.0873,1.2091
3.3377,1.6158,0.6224
2.1191,-0.2172,0.7131
0.7793,0.6794,-0.8520
0.9900,-1.2239,-1.7590
4.6773,-2.0186,1.2595
0.2338,-2.8406,-0.2188
3.4263,-1.1316,1.7614
3.1628,-0.9345,1.6814
2.6080,0.6020,1.6594
4.5949,-1.0421,1.2451
2.7348,-0.5055,1.4858
5.9616,-1.8793,-0.3508
4.3018,-0.4829,1.3259
2.8341,-2.5117,-0.0661
1.0427,-0.8336,-1.6673
5.4743,-0.0188,-1.2304
0.1335,-2.0784,-0.7576
5.1036,2.5151,-0.1970
3.1635,-0.4576,1.9220
2.9374,2.6027,0.0570
0.1184,-1.7813,-1.0352
3.9330,0.5768,0.9367
1.5700,2.1899,0.4404
2.6800,0.2446,1.7294
5.2572,2.9259,0.1991
1.7972,2.5998,0.1118
5.1192,-0.9218,0.2459
5.2536,-1.6431,0.5684
5.7798,-1.1215,-0.7906
3.5534,-2.3780,0.7412
1.2507,-2.0401,-1.3684
5.5086,2.7387,0.0228
2.2758,-1.8136,-0.4178
0.9565,0.6060,-0.6517
2.6916,0.5672,1.7068
0.3561,-0.6375,-1.9879
3.1442,0.5481,1.7294
1.3255,0.3435,-0.2705
0.1008,2.5610,-0.0393
2.4607,-2.1816,-0.3463
4.5564,-1.9897,1.3368
4.1116,-2.8078,0.6510
0.4283,2.5062,0.0077
3.9549,-0.2805,1.6460
1.2511,1.4669,0.3898
5.8694,0.6705,-1.6857
3.0447,1.0428,1.3916
0.5779,-0.5915,-1.9500
0.4216,-1.7776,-1.3399
5.4784,0.8779,-1.4374
0.6255,2.3753,0.0565
2.0554,-1.7280,-0.6963
1.1303,-0.8266,-1.5679
4.3066,2.9246,0.1763
5.7244,-1.8023,-0.0586
2.9461,-0.7906,1.5497
2.7197,-2.8368,-0.2410
3.9679,-2.1607,1.2274
4.9056,-1.2465,0.8848
3.7217,0.7091,1.0970
2.4838,-2.7219,-0.4099
4.3600,1.8245,-0.4019
1.6354,2.5114,0.1902
1.6364,-0.5694,-0.5745
3.6668,1.0920,0.7850
2.4572,0.1414,1.4841
1.5306,-2.2346,-1.1680
2.2331,0.8164,1.3648
1.2925,2.4225,0.2189
4.2093,-2.1475,1.3021
5.2179,1.4291,-1.0911
5.7632,1.2099,-1.3650
5.6174,2.7808,0.0544
0.1682,-1.2492,-1.5831
0.0109,0.4514,-1.7851
5.1272,1.3174,-1.0813
3.2926,1.0142,1.2516
1.0361,-1.1895,-1.7327
0.3819,2.8280,-0.0175
5.3730,1.0992,-1.3102
4.5216,0.8686,-0.2703
5.0153,0.2926,-0.6875
3.3843,1.0758,1.1095
3.9599,-0.0246,1.4560
3.2789,1.3292,0.9514
5.2673,-1.2393,0.2525
1.3261,0.4043,-0.2109
2.7334,-0.8563,1.2006
0.0060,-2.0209,-0.6627
0.3218,1.8843,-0.2984
1.4390,-1.4501,-1.3987
2.5895,1.1550,1.4031
0.4210,1.0126,-0.9868
5.2853,1.9556,-0.7356
1.6836,0.3701,0.4108
3.2340,-1.3827,1.3907
1.2511,1.0298,0.1817
5.5922,2.4024,-0.2797
0.7480,0.6886,-0.8885
0.7416,-2.9059,-0.4620
0.5344,0.5945,-1.2655
0.6460,-2.5057,-0.7897
5.8058,-0.1809,-1.5909
2.4260,0.1808,1.4613
1.1091,1.5839,0.2721
5.2533,1.2965,-1.1685
4.4021,-1.3383,1.5609
3.7058,1.7274,0.2026
0.6295,1.1586,-0.5909
1.2937,-0.3870,-1.0342
1.8358,2.5923,0.1196
5.1172,2.4711,-0.2407
3.8861,2.4682,-0.0801
0.7985,0.9174,-0.5896
0.9564,1.3027,-0.0467
2.2924,2.3812,0.3179
2.4410,-0.3278,1.1822
2.1476,-0.8270,0.1767
5.0253,-2.3857,0.9105
0.2753,1.8499,-0.3587
3.6176,-0.5482,1.9799
3.7737,0.4920,1.2416
3.7584,-0.5373,1.9220
1.6702,-2.1631,-1.1260
2.7343,1.7944,0.8102
4.3935,-0.1174,0.8604
2.8024,-1.9380,0.2746
2.1380,0.7040,1.2635
2.1538,-1.2988,-0.2520
5.4638,-1.6048,0.2057
5.5686,-0.8362,-0.6994
1.2204,-0.1204,-0.9189
4.6353,-1.4272,1.3351
3.8842,2.3308,-0.0990
3.6837,-0.7866,1.9625
5.1752,1.6241,-0.9657
1.8610,-0.9031,-0.4515
3.9835,-2.1755,1.2200
2.9578,-2.0336,0.4071
4.7968,1.7652,-0.7111
2.9600,-0.5481,1.7240
5.7579,-2.5376,0.2884
1.7675,2.5837,0.1271
3.6335,-0.4197,1.9564
2.4305,1.1699,1.3665
4.6653,1.5972,-0.6642
2.6196,-1.5903,0.3005
3.7067,-2.2333,1.0059
1.0044,1.7053,0.2043
3.0005,-2.5521,0.0786
5.8404,1.4659,-1.1400
3.0895,-2.7992,0.0347
1.1840,1.2870,0.2388
0.4181,2.0880,-0.1110
3.2288,-1.7217,1.0578
5.1582,1.4721,-1.0405
2.4891,0.4115,1.5848
4.1115,1.6207,-0.1413
1.9764,1.6225,0.9437
0.7636,1.6764,-0.0416
2.2097,-1.5879,-0.3784
5.6404,1.9512,-0.7180
2.8231,-1.3543,0.8615
0.4837,2.4982,0.0190
3.5878,0.6065,1.3550
1.8441,0.9338,0.9612
0.0860,1.3413,-0.9816
0.6700,1.7884,-0.0709
3.2623,-1.5340,1.2808
5.1466,2.3635,-0.3470
4.8768,-2.1300,1.0910
0.2346,-2.9231,-0.1703
2.2025,-0.1729,0.9023
1.6729,-0.7084,-0.6326
4.9627,-0.7694,0.4059
2.3392,1.9245,0.7647
5.0122,2.4186,-0.2901
4.2154,1.0492,0.0671
0.7841,1.8969,0.0703
2.5457,-0.1204,1.4738
0.0993,2.2481,-0.1878
0.0044,2.2939,-0.1964
3.6156,1.5146,0.4521
4.6746,0.0127,0.2034
3.7655,-1.2036,1.8495
5.1275,-2.0691,0.8711
2.8200,1.1926,1.3497
1.8738,-0.5505,-0.0904
1.4183,-2.0841,-1.2917
1.8035,-1.3626,-0.8900
5.8659,-2.5714,0.1953
3.4654,-1.7959,1.2373
0.9829,0.7688,-0.4509
5.8451,-0.1584,-1.6463
0.0428,-0.6073,-1.8821
3.4335,1.1160,1.0213
4.6765,2.3254,-0.3343
3.9044,2.8634,0.0790
4.6483,0.6338,-0.3084
0.6023,1.4802,-0.3431
4.6451,2.6011,-0.1020
2.0813,-2.6641,-0.6832
5.9498,2.8134,0.0545
3.4435,2.0231,0.2192
2.4937,-0.9980,0.6598
0.0463,2.6394,-0.0200
1.5770,-2.2767,-1.1260
5.5309,1.5504,-1.0963
5.5328,2.1163,-0.5712
0.3318,1.9843,-0.2239
0.4824,0.1445,-1.7000
4.1929,0.4285,0.6718
2.1859,1.0154,1.3015
2.3271,-0.0533,1.1994
4.3685,-1.8163,1.4917
1.7336,-1.3131,-0.9705
3.8140,-2.9003,0.4339
5.2021,1.0969,-1.1883
5.0742,-0.0685,-0.4954
2.7782,-1.3518,0.7927
1.3368,2.6538,0.0499
1.7101,0.5235,0.5727
1.8539,2.1061,0.5690
1.9651,2.9656,-0.2457
0.6793,-2.4864,-0.8297
2.4749,-2.0876,-0.2853
2.5275,0.1682,1.5743
2.4284,2.8793,-0.1324
1.4696,-0.9496,-1.1681
2.9413,0.9082,1.5437
0.7376,0.7369,-0.8552
1.9097,2.5272,0.1847
2.9644,2.9365,-0.0773
5.5296,2.6011,-0.0990
4.1178,1.4008,-0.0400
1.6647,2.7492,-0.0362
2.7068,-2.3827,-0.1433
5.2764,-1.8795,0.6494
1.6820,2.6889,0.0231
4.2118,-2.4714,1.0153
2.4335,-2.4988,-0.4532
5.3564,-1.6620,0.4195
2.5864,1.9780,0.6718
1.1047,0.5375,-0.4729
0.6354,-0.8276,-1.9388
0.6505,1.8126,-0.0756
5.0579,-1.5452,0.8135
0.8652,-0.2613,-1.5726
1.2165,-2.7631,-0.7638
5.1230,1.0947,-1.1198
3.8431,2.1052,-0.0658
1.1203,-2.2879,-1.1911
3.0821,0.1647,1.9101
0.8610,1.4764,-0.0516
4.9086,0.0583,-0.2946
1.1508,1.3677,0.2363
5.1717,-1.3580,0.5160
1.2972,0.6984,0.0044
0.6741,1.3271,-0.3850
4.0457,-1.9371,1.4443
1.4515,-2.6372,-0.8985
3.3303,-2.0852,0.8120
5.7196,-0.6021,-1.1790
3.9205,0.0777,1.4235
1.4315,-1.4738,-1.4091
1.9575,-2.9399,-0.5679
4.8864,1.7780,-0.7531
5.5457,-1.5705,0.0421
2.4244,0.4972,1.5332
3.4839,2.3989,0.0318
1.1557,-2.5485,-0.9604
3.9201,-0.0017,1.4890
1.3312,-0.7435,-1.2487
1.9040,-2.7010,-0.7472
2.3367,1.7441,0.9309
1.5693,2.6173,0.0897
3.1249,-0.4950,1.8864
5.7975,0.0760,-1.6798
4.7422,1.5218,-0.7376
3.7171,2.3508,-0.0384
3.6153,-2.5859,0.5935
1.8366,0.5380,0.7888
5.5637,-0.7805,-0.7452
1.2295,2.0327,0.3776
2.8469,2.8154,-0.0521
5.3386,2.1529,-0.5513
2.9274,2.3907,0.1971
1.6672,0.0151,0.0604
4.0311,0.6170,0.7470
2.0458,-2.5767,-0.7388
2.2942,1.6592,1.0011
1.7431,-0.9378,-0.6992
3.2210,0.0047,1.9530
5.7715,1.2849,-1.3072
2.3825,0.4674,1.4891
5.6648,0.1984,-1.5784
2.1122,-0.9412,-0.0044
3.6629,-1.5747,1.5851
4.0696,-1.7662,1.5689
0.9734,-1.9448,-1.4489
4.0911,-1.0514,1.7880
0.2261,-2.9358,-0.1581
3.4358,-0.7865,1.9391
0.2615,-0.8202,-1.9139
4.8386,-2.2320,1.0843
2.9381,-0.0318,1.8774
1.7215,-0.2812,-0.1253
2.7820,0.4415,1.7729
1.9807,0.6153,1.0415
4.0858,1.6632,-0.1319
1.4312,2.2608,0.3556
4.8117,2.3372,-0.3470
1.8584,2.0648,0.6032
1.7076,2.2622,0.4152
4.5533,0.7059,-0.2034
3.5138,0.9119,1.1409
3.3793,-0.0131,1.9324
4.6882,1.1777,-0.6554
5.7949,-1.9796,-0.0282
5.3660,0.9475,-1.3431
1.1281,-0.0831,-1.0420
3.5820,-0.3914,1.9702
5.9787,0.1174,-1.8288
5.0125,0.0327,-0.4694
4.0291,1.7007,-0.0910
1.3290,-2.2649,-1.2058
5.1444,-0.6065,-0.1110
1.0760,-1.1511,-1.7028
2.2477,-0.8538,0.3443
2.8417,0.7442,1.6655
3.3341,-0.1970,1.9861
4.2281,-0.0768,1.1048
3.6050,-0.2813,1.9327
3.9434,-2.5961,0.7889
1.9565,2.2039,0.4969
4.2744,2.3722,-0.2116
1.3001,-1.7550,-1.4811
2.9705,2.6749,0.0172
1.0334,1.9675,0.2655
5.9978,1.2123,-1.3217
4.9137,-1.0082,0.7035
3.1931,2.8391,-0.0218
3.0039,-0.4236,1.8241
2.3440,-1.8578,-0.3426
5.8755,1.5180,-1.0814
4.6265,2.5843,-0.1159
0.8692,-2.3725,-1.0431
0.5628,-1.3670,-1.7507
3.1667,-0.1869,1.9655
1.9307,2.7121,0.0003
5.8423,-1.8622,-0.1892
5.1207,1.7985,-0.8330
5.2349,2.4601,-0.2501
1.3499,-0.4861,-1.0226
5.1898,-0.3314,-0.4724
0.3913,-2.9653,-0.2358
5.1014,0.0538,-0.6530
3.9754,-2.0162,1.3600
4.7647,0.6632,-0.5228
1.4708,-2.7606,-0.7881
5.5266,2.4817,-0.2110
0.3742,1.6150,-0.4651
2.3320,1.2845,1.2720
1.2528,1.8212,0.4280
2.2948,1.5500,1.0866
1.7126,2.9247,-0.2117
0.9991,0.6050,-0.5834
4.4941,2.3426,-0.2833
1.0229,-2.4295,-1.0426
4.6656,1.7498,-0.6346
4.7539,-2.3223,1.0864
3.2906,1.8544,0.4472
5.4479,-0.6388,-0.6691
1.5119,1.6698,0.6439
0.7074,-2.4486,-0.8844
0.5381,-0.2307,-1.8697
4.2682,-1.1196,1.6572
3.3693,1.6958,0.5237
0.2509,-1.1157,-1.7490
4.4756,2.8173,0.0934
5.5814,1.0258,-1.4427
3.0146,0.6161,1.7229
5.4742,2.2361,-0.4587
4.5683,0.5555,-0.1069
0.7062,2.9060,-0.0953
2.7710,-1.7440,0.3996
3.1185,-0.2034,1.9485
2.7755,-0.3894,1.6112
2.0513,2.3181,0.3917
2.6268,-1.6482,0.2594
0.9030,-2.9229,-0.5138
1.2493,-2.9967,-0.5372
5.8423,-0.1379,-1.6521
0.9485,1.4189,0.0171
5.9862,-2.1985,-0.1284
0.4437,1.1970,-0.7778
5.2423,2.8527,0.1334
0.1337,-1.7201,-1.1138
5.5681,-0.7209,-0.8109
4.1242,0.0350,1.1681
2.5590,-2.7253,-0.3550
1.2582,-0.7243,-1.3452
4.7633,2.3373,-0.3399
2.9326,0.1069,1.8784
0.4708,1.1559,-0.7870
5.8222,-0.4510,-1.4503
5.1095,1.3435,-1.0612
2.4367,-0.4475,1.0779
2.3536,2.0993,0.5929
3.0374,-0.2630,1.8989
3.5038,2.5766,-0.0009
2.6996,-0.7156,1.2723
5.7716,0.1168,-1.6653
5.4846,-0.6226,-0.7530
4.1538,-0.2662,1.3801
0.7449,1.4176,-0.2279
0.1441,-0.2695,-1.9896
1.5793,2.9128,-0.1969
4.0750,-1.5882,1.6698
0.0048,-1.5040,-1.1718
3.9535,2.6373,-0.0351
5.1233,0.9891,-1.1225
1.3856,-0.1240,-0.6222
4.4587,-1.5526,1.5108
0.1988,1.2542,-0.9722
0.2017,0.2102,-1.8470
3.6079,1.3604,0.5970
2.3758,-2.5022,-0.5053
0.5447,2.7495,-0.0101
3.4375,0.1612,1.8260
0.8561,-2.9944,-0.4296
0.6804,-0.4726,-1.8634
2.0701,-1.8334,-0.7192
2.2128,-0.8079,0.3227
0.6123,-2.5574,-0.7171
3.8357,0.3971,1.2501
0.4525,1.8540,-0.2174
0.0351,-1.1754,-1.5097
1.1348,-2.6872,-0.8214
1.9671,-0.0709,0.5587
3.8020,-0.8354,1.9308
2.7310,-2.3685,-0.1096
2.0510,1.7932,0.8558
2.8148,-0.5719,1.5440
2.0959,-0.5007,0.4006
3.7575,-0.7066,1.9453
1.8048,-0.6305,-0.3057
2.0950,1.7816,0.8742
0.0079,0.5015,-1.7566
3.5543,-0.8947,1.9348
2.5398,-2.7079,-0.3698
0.9982,-1.2941,-1.7461
5.0641,-0.8149,0.2520
0.1251,-2.6754,-0.2436
3.0425,1.6272,0.8274
3.2459,-0.4121,1.9695
1.0802,2.9032,-0.1478
3.0397,1.2251,1.2264
1.3547,0.0215,-0.5358
0.5253,-2.8727,-0.3787
5.7534,2.9504,0.1527
4.1810,-1.8243,1.5306
0.4756,-2.3795,-0.7921
2.8185,1.2162,1.3300
1.2849,-0.8655,-1.3893
3.5609,-1.8879,1.2327
1.0876,0.3303,-0.7079
5.6615,2.0603,-0.6049
4.6635,2.8475,0.1302
5.3844,2.2964,-0.4066
5.0848,-2.1329,0.9141
5.5070,2.3342,-0.3571
0.9807,-2.5715,-0.8906
1.9456,0.6344,1.0002
1.6843,-0.2072,-0.1254
2.9158,0.6541,1.7130
3.2041,-1.5848,1.1638
3.7813,0.5080,1.2164
2.0985,2.8968,-0.1740
0.3028,0.1572,-1.8243
5.6233,-0.8155,-0.8184
1.0777,-0.8959,-1.6519
0.9504,-1.7088,-1.6040
1.6452,0.8649,0.6707
5.1940,-1.6837,0.6798
3.6107,-0.7863,1.9682
2.1392,-2.5406,-0.6893
1.5514,1.2917,0.6856
4.8830,1.1348,-0.8756
2.8811,0.0621,1.8519
2.5313,1.2455,1.3364
2.3834,-2.1091,-0.4136
1.9232,2.4832,0.2284
0.7368,1.5111,-0.1706
5.7178,-0.5530,-1.2174
3.1365,-1.6394,1.0253
4.1331,-1.4700,1.7061
0.0419,-1.4287,-1.2898
2.3521,0.5290,1.4668
4.2101,-1.6751,1.6041
5.7043,-1.8212,-0.0128
1.3542,-1.2906,-1.4621
4.2951,-1.1113,1.6311
0.9026,0.2608,-1.0795
2.3692,2.3984,0.2933
1.9239,-1.9300,-0.9254
5.4817,1.9777,-0.7136
1.0250,-0.5900,-1.5785
0.4375,0.2262,-1.6817
4.6034,1.1773,-0.5493
1.8987,0.0757,0.5588
4.8280,-0.9449,0.8059
2.7781,-2.9145,-0.2046
3.8717,0.7020,0.9008
1.0198,1.4382,0.1130
3.3398,-0.9673,1.8055
4.4680,-0.5746,1.1340
1.0025,1.1393,-0.1013
4.3305,1.6535,-0.3670
1.9298,-1.6412,-0.8375
2.7201,1.5203,1.0834
5.2064,-1.7044,0.6717
3.0969,1.5619,0.8573
4.0397,-2.4253,1.0035
3.8030,2.3926,-0.0676
1.2570,-1.5872,-1.5481
5.3155,1.0671,-1.2814
1.5737,0.3598,0.2022
0.1900,-1.2647,-1.5906
1.7520,1.8882,0.6958
0.7444,1.5465,-0.1385
1.4885,0.4849,0.1563
3.9197,-0.7250,1.8632
0.1931,-2.2103,-0.6955
3.9270,-1.0446,1.8717
2.2036,-2.5545,-0.6398
2.3120,-1.8835,-0.4036
4.9552,2.7914,0.0790
2.2660,-1.9412,-0.4968
5.8085,1.4851,-1.1299
2.0894,1.1719,1.1950
3.1981,2.2248,0.2207
5.1795,0.8120,-1.1673
1.0199,-2.4675,-1.0053
4.4644,2.0429,-0.4235
2.6442,2.0504,0.5839
5.2476,-1.3598,0.3861
1.9607,-0.2950,0.3363
1.9022,2.2354,0.4636
1.1217,1.0953,0.0370
2.2355,-1.9375,-0.5367
5.8493,2.4555,-0.1925
5.1410,2.5852,-0.1267
2.5265,1.0862,1.4376
1.2377,-1.6396,-1.5479
1.8339,-2.0789,-1.0192
3.0549,0.4173,1.8213
3.8782,1.8635,-0.0202
4.0631,2.0369,-0.1934
4.8679,-1.8938,1.1314
5.8027,0.2754,-1.7172
3.7320,0.2424,1.5162
2.6788,2.5087,0.1530
2.7992,-2.3417,-0.0178
3.1852,-2.2162,0.5263
1.6503,2.8169,-0.1032
2.0459,2.8476,-0.1307
0.9311,-2.8108,-0.6335
4.2846,1.5730,-0.3040
1.2731,1.3789,0.3876
1.4592,-2.1968,-1.2163
2.3951,2.1287,0.5583
4.7165,-0.4600,0.5889
4.4272,-0.9450,1.4280
4.3561,-2.4198,1.0860
4.5212,-0.3802,0.8774
2.3509,0.5002,1.4618
0.7940,2.9223,-0.1202
4.3680,1.3283,-0.3117
2.1252,0.4574,1.1778
4.8910,-1.2170,0.8902
2.5408,-2.7667,-0.3658
2.0732,1.4666,1.0710
0.6321,1.9440,-0.0298
5.8555,-1.2307,-0.8088
2.2695,0.1048,1.2101
2.4234,-2.9995,-0.3717
4.4921,-0.3117,0.8669
0.9022,0.2423,-1.0979
1.5487,-2.6287,-0.8959
5.1358,0.4617,-0.9910
1.8795,-2.0891,-0.9766
1.1309,0.3982,-0.5652
4.2502,-2.7669,0.7356
0.1957,1.2917,-0.9376
4.1226,-0.7347,1.6948
0.4987,-1.3916,-1.7086
